WMO,Cycle,Category,CYCLE_NUMBER
6903549_plot,108,0,
6903549_plot,157,0,
6903549_plot,46,0,
6903549_plot,81,2,
6903549_plot,70,0,
6903549_plot,152,0,
6903549_plot,21,0,
6903549_plot,87,0,
6903549_plot,105,0,
6903549_plot,179,0,
6903549_plot,151,0,
6903549_plot,106,0,
6903549_plot,214,0,
6903549_plot,167,0,
6903549_plot,38,0,
6903549_plot,156,0,
6903549_plot,85,3,
6903549_plot,125,0,
6903549_plot,56,0,
6903549_plot,172,0,
6903549_plot,116,0,
6903549_plot,168,0,
6903549_plot,160,0,
6903549_plot,166,0,
6903549_plot,174,2,
6903549_plot,2,0,
6903549_plot,121,0,
6903549_plot,153,0,
6903549_plot,3,0,
6903549_plot,170,2,
6903549_plot,76,0,
6903549_plot,175,0,
6903549_plot,8,0,
6903549_plot,155,0,
6903549_plot,213,3,
6903549_plot,165,0,
6903549_plot,159,0,
6903549_plot,102,0,
6903549_plot,163,0,
6903549_plot,91,0,
6903549_plot,215,0,
6903549_plot,35,0,
6903549_plot,133,0,
6903549_plot,210,0,
6903549_plot,162,0,
6903549_plot,122,2,
6903549_plot,221,0,
6903549_plot,154,0,
6903549_plot,18,0,
6903549_plot,117,0,
6903549_plot,25,0,
6903549_plot,57,0,
6903549_plot,68,0,
6903549_plot,104,0,
6903549_plot,26,0,
6903549_plot,90,0,
6903549_plot,118,3,
6903549_plot,171,0,
6903549_plot,110,0,
6903549_plot,223,0,
6903549_plot,177,0,
6903549_plot,100,0,
6903549_plot,211,0,
6903549_plot,39,0,
6903549_plot,31,0,
6903549_plot,119,0,
6903549_plot,16,0,
6903549_plot,115,0,
6903549_plot,173,0,
6903549_plot,34,0,
6903549_plot,131,0,
6903549_plot,176,0,
6903549_plot,109,0,
6903549_plot,120,0,
6903549_plot,107,0,
6903549_plot,30,0,
6903549_plot,98,0,
6903549_plot,124,0,
6903549_plot,29,2,
6903549_plot,185,0,
6903549_plot,208,0,
6903549_plot,93,0,
6903549_plot,181,0,
6903273_plot,121,3,
6903273_plot,203,0,
6903273_plot,154,0,
6903273_plot,219,0,
6903273_plot,93,0,
6903273_plot,188,0,
6903273_plot,198,0,
6903273_plot,85,0,
6903273_plot,206,0,
6903273_plot,26,0,
6903273_plot,89,0,
6903273_plot,117,0,
6903273_plot,193,0,
6903273_plot,125,0,
6903273_plot,97,0,
6903273_plot,208,0,
6903273_plot,200,0,
6903273_plot,35,0,
6903273_plot,118,0,
6903273_plot,135,0,
6903273_plot,36,0,
6903273_plot,166,0,
6903273_plot,48,0,
6903273_plot,197,0,
6903273_plot,94,3,
6903273_plot,34,1,
6903273_plot,136,2,
6903273_plot,199,0,
6903273_plot,195,0,
6903273_plot,169,0,
6903273_plot,205,0,
6903273_plot,37,0,
6903273_plot,33,0,
6903273_plot,202,0,
6903273_plot,192,0,
6903273_plot,164,0,
6903273_plot,189,0,
6903273_plot,86,1,
6903273_plot,27,2,
6903273_plot,175,0,
6903273_plot,84,0,
6903273_plot,220,0,
6903273_plot,207,0,
6903273_plot,83,2,
6903273_plot,201,0,
6903273_plot,88,0,
6903273_plot,130,0,
6903273_plot,122,0,
6903273_plot,123,0,
6903273_plot,39,0,
6903273_plot,90,3,
6903273_plot,41,2,
6903273_plot,79,2,
6903273_plot,107,0,
6903273_plot,28,0,
6903273_plot,96,0,
6903273_plot,87,0,
6903273_plot,128,0,
6903273_plot,190,0,
6903273_plot,119,0,
6903273_plot,120,0,
6903273_plot,126,0,
6903273_plot,124,0,
6903273_plot,92,1,
6903273_plot,170,0,
6903273_plot,191,0,
6903250_plot,56,0,
6903250_plot,63,0,
6903250_plot,88,0,
6903250_plot,156,0,
6903250_plot,76,0,
6903250_plot,165,0,
6903250_plot,163,0,
6903250_plot,158,0,
6903250_plot,86,0,
6903249_plot,85,2,
6903249_plot,98,0,
6903249_plot,168,1,
6903249_plot,96,2,
6903249_plot,42,2,
6903249_plot,130,0,
6903249_plot,126,2,
6903249_plot,56,2,
6903249_plot,143,0,
6903249_plot,44,0,
6903249_plot,99,0,
6903249_plot,121,2,
6903249_plot,97,2,
6903249_plot,141,2,
6903249_plot,107,2,
6903026_plot,7,0,
6903026_plot,24,0,
6903026_plot,10,0,
6903026_plot,27,0,
6903026_plot,13,0,
6903026_plot,23,0,
6903026_plot,14,0,
6903026_plot,17,0,
6903026_plot,4,0,
6903026_plot,29,0,
6903026_plot,11,0,
6903026_plot,6,0,
6903026_plot,72,0,
6903026_plot,16,0,
6903026_plot,9,0,
6903026_plot,3,0,
6903026_plot,25,0,
6903026_plot,35,0,
6903026_plot,15,0,
6903026_plot,22,0,
6903026_plot,5,0,
6903026_plot,38,0,
6903026_plot,87,0,
6903026_plot,20,0,
6903026_plot,19,0,
6903026_plot,78,0,
6903026_plot,1,0,
6903026_plot,12,0,
6903025_plot,115,0,
6903025_plot,204,0,
6903025_plot,196,0,
6903025_plot,123,0,
6903025_plot,190,0,
6903024_plot,393,0,
6903024_plot,189,3,
6902967_plot,90,0,
6902967_plot,88,0,
6902967_plot,15,0,
6902967_plot,4,0,
6902967_plot,86,0,
6902967_plot,137,0,
6902967_plot,13,0,
6902967_plot,7,0,
6902967_plot,49,0,
6902967_plot,24,0,
6902967_plot,54,0,
6902967_plot,2,2,
6902967_plot,69,2,
6902967_plot,23,0,
6902967_plot,83,0,
6902967_plot,55,0,
6902967_plot,82,0,
6902967_plot,39,0,
6902953_plot,25,2,
6902953_plot,13,2,
6902953_plot,20,2,
6902953_plot,21,0,
6902953_plot,29,0,
6902953_plot,28,2,
6902953_plot,27,2,
6902953_plot,9,2,
6902953_plot,22,2,
6902953_plot,19,2,
6902953_plot,18,3,
6902953_plot,12,3,
6902953_plot,15,3,
6902953_plot,17,2,
6902953_plot,11,2,
6902953_plot,24,0,
6902953_plot,14,2,
6902953_plot,26,0,
6902953_plot,23,2,
6902909_plot,62,0,
6902909_plot,18,0,
6902909_plot,92,0,
6902909_plot,146,0,
6902909_plot,165,0,
6902909_plot,71,0,
6902909_plot,180,0,
6902909_plot,104,0,
6902909_plot,220,0,
6902909_plot,132,0,
6902909_plot,199,0,
6902909_plot,74,0,
6902909_plot,2,0,
6902909_plot,64,0,
6902909_plot,189,0,
6902909_plot,125,0,
6902909_plot,21,0,
6902909_plot,171,0,
6902909_plot,68,0,
6902909_plot,116,0,
6902909_plot,195,0,
6902909_plot,156,0,
6902909_plot,1,0,
6902909_plot,167,0,
6902909_plot,98,0,
6902909_plot,122,0,
6902909_plot,65,0,
6902909_plot,61,0,
6902909_plot,32,0,
6902909_plot,149,0,
6902909_plot,163,0,
6902909_plot,85,0,
6902909_plot,133,0,
6902909_plot,159,0,
6902909_plot,176,0,
6902909_plot,84,0,
6902909_plot,80,0,
6902909_plot,119,0,
6902909_plot,144,0,
6902909_plot,75,0,
6902909_plot,48,0,
6902909_plot,25,0,
6902909_plot,83,0,
6902909_plot,43,0,
6902909_plot,120,0,
6902909_plot,160,0,
6902909_plot,183,0,
6902909_plot,121,0,
6902909_plot,157,0,
6902909_plot,168,0,
6902909_plot,40,0,
6902909_plot,188,0,
6902909_plot,169,0,
6902909_plot,111,0,
6902909_plot,89,0,
6902909_plot,130,0,
6902909_plot,197,0,
6902909_plot,174,0,
6902909_plot,60,0,
6902909_plot,164,0,
6902909_plot,38,0,
6902909_plot,70,0,
6902909_plot,177,0,
6902909_plot,55,0,
6902909_plot,118,0,
6902909_plot,77,0,
6902909_plot,208,0,
6902909_plot,86,0,
6902909_plot,147,0,
6902909_plot,137,0,
6902909_plot,212,0,
6902909_plot,107,0,
6902909_plot,66,0,
6902909_plot,54,0,
6902909_plot,201,0,
6902909_plot,173,0,
6902909_plot,7,0,
6902909_plot,153,0,
6902909_plot,128,0,
6902909_plot,91,0,
6902909_plot,46,0,
6902909_plot,76,0,
6902909_plot,138,0,
6902909_plot,102,0,
6902909_plot,162,0,
6902909_plot,35,0,
6902909_plot,52,0,
6902909_plot,37,0,
6902909_plot,67,0,
6902909_plot,185,0,
6902909_plot,135,0,
6902909_plot,59,0,
6902909_plot,58,0,
6902909_plot,49,0,
6902909_plot,95,0,
6902909_plot,134,0,
6902909_plot,213,0,
6902909_plot,105,0,
6902909_plot,103,0,
6902909_plot,192,0,
6902909_plot,110,0,
6902909_plot,150,0,
6902909_plot,90,0,
6902909_plot,170,0,
6902909_plot,11,0,
6902909_plot,190,0,
6902909_plot,217,0,
6902909_plot,152,0,
6902909_plot,81,0,
6902909_plot,187,0,
6902909_plot,39,0,
6902909_plot,141,0,
6902909_plot,205,0,
6902909_plot,210,0,
6902909_plot,136,0,
6902909_plot,101,0,
6902909_plot,186,0,
6902909_plot,155,0,
6902908_plot,67,0,
6902908_plot,69,0,
6902908_plot,95,0,
6902908_plot,100,0,
6902908_plot,167,0,
6902908_plot,195,0,
6902908_plot,4,0,
6902908_plot,13,0,
6902908_plot,56,0,
6902908_plot,8,0,
6902908_plot,225,0,
6902908_plot,121,0,
6902908_plot,127,0,
6902908_plot,152,0,
6902908_plot,134,0,
6902908_plot,85,0,
6902908_plot,146,0,
6902908_plot,198,0,
6902908_plot,62,0,
6902908_plot,72,0,
6902908_plot,122,0,
6902908_plot,58,0,
6902908_plot,259,0,
6902908_plot,108,0,
6902908_plot,234,0,
6902908_plot,119,0,
6902908_plot,45,0,
6902908_plot,6,0,
6902908_plot,68,0,
6902908_plot,92,0,
6902908_plot,7,0,
6902908_plot,86,0,
6902908_plot,113,0,
6902908_plot,262,0,
6902908_plot,143,0,
6902908_plot,98,0,
6902908_plot,21,0,
6902908_plot,150,0,
6902908_plot,130,0,
6902908_plot,64,0,
6902908_plot,228,0,
6902908_plot,246,0,
6902908_plot,186,0,
6902908_plot,42,0,
6902908_plot,116,0,
6902908_plot,89,0,
6902908_plot,104,0,
6902908_plot,117,0,
6902908_plot,109,0,
6902908_plot,237,0,
6902908_plot,46,0,
6902908_plot,125,0,
6902908_plot,51,0,
6902908_plot,83,0,
6902908_plot,231,0,
6902908_plot,57,0,
6902908_plot,97,0,
6902908_plot,110,0,
6902908_plot,137,0,
6902908_plot,88,0,
6902908_plot,96,0,
6902908_plot,36,0,
6902908_plot,131,0,
6902908_plot,129,0,
6902908_plot,47,0,
6902908_plot,30,0,
6902908_plot,103,0,
6902908_plot,126,0,
6902908_plot,213,0,
6902908_plot,189,0,
6902908_plot,243,0,
6902908_plot,140,0,
6902908_plot,16,0,
6902908_plot,1,0,
6902908_plot,191,0,
6902908_plot,28,0,
6902908_plot,139,0,
6902908_plot,120,0,
6902908_plot,112,0,
6902908_plot,2,0,
6902908_plot,52,0,
6902908_plot,128,0,
6902908_plot,24,0,
6902908_plot,78,0,
6902908_plot,80,0,
6902908_plot,114,0,
6902908_plot,59,0,
6902908_plot,155,0,
6902908_plot,54,0,
6902908_plot,149,0,
6902908_plot,22,0,
6902908_plot,94,0,
6902908_plot,106,0,
6902908_plot,63,0,
6902908_plot,53,0,
6902908_plot,91,0,
6902908_plot,38,0,
6902908_plot,5,0,
6902908_plot,216,0,
6902908_plot,141,0,
6902908_plot,70,0,
6902908_plot,11,0,
6902908_plot,268,0,
6902908_plot,55,0,
6902908_plot,102,0,
6902908_plot,73,0,
6902908_plot,151,0,
6902908_plot,17,0,
6902908_plot,25,0,
6902908_plot,33,0,
6902908_plot,26,0,
6902908_plot,60,0,
6902907_plot,2,0,
6902907_plot,54,0,
6902907_plot,52,0,
6902907_plot,35,0,
6902907_plot,4,0,
6902907_plot,38,0,
6902907_plot,62,0,
6902907_plot,60,0,
6902907_plot,209,0,
6902907_plot,84,0,
6902907_plot,96,0,
6902907_plot,155,0,
6902907_plot,114,0,
6902907_plot,111,0,
6902907_plot,66,0,
6902907_plot,89,0,
6902907_plot,129,0,
6902907_plot,94,0,
6902907_plot,148,0,
6902907_plot,67,0,
6902907_plot,48,0,
6902907_plot,53,0,
6902907_plot,61,0,
6902907_plot,143,0,
6902907_plot,133,0,
6902907_plot,41,0,
6902907_plot,5,0,
6902907_plot,31,0,
6902907_plot,269,0,
6902907_plot,63,0,
6902907_plot,58,0,
6902907_plot,88,0,
6902907_plot,160,0,
6902907_plot,187,0,
6902907_plot,87,0,
6902907_plot,3,0,
6902907_plot,169,0,
6902907_plot,77,0,
6902907_plot,73,0,
6902907_plot,145,4,
6902907_plot,136,0,
6902907_plot,32,0,
6902907_plot,28,0,
6902907_plot,83,0,
6902907_plot,57,0,
6902907_plot,126,0,
6902907_plot,105,0,
6902907_plot,50,0,
6902907_plot,78,0,
6902907_plot,85,0,
6902907_plot,137,0,
6902907_plot,91,0,
6902907_plot,82,0,
6902907_plot,92,0,
6902907_plot,59,0,
6902907_plot,154,0,
6902907_plot,43,0,
6902907_plot,93,0,
6902907_plot,108,0,
6902907_plot,120,0,
6902907_plot,123,0,
6902907_plot,80,0,
6902907_plot,72,0,
6902907_plot,49,0,
6902907_plot,26,0,
6902907_plot,90,0,
6902907_plot,13,0,
6902907_plot,230,0,
6902907_plot,163,0,
6902907_plot,68,0,
6902907_plot,115,0,
6902907_plot,37,0,
6902907_plot,65,0,
6902907_plot,76,0,
6902907_plot,157,0,
6902906_plot,177,0,
6902906_plot,88,0,
6902906_plot,101,0,
6902906_plot,43,0,
6902906_plot,98,0,
6902906_plot,143,0,
6902906_plot,60,0,
6902906_plot,13,0,
6902906_plot,207,0,
6902906_plot,32,0,
6902906_plot,76,0,
6902906_plot,92,0,
6902906_plot,44,0,
6902906_plot,226,0,
6902906_plot,113,0,
6902906_plot,57,0,
6902906_plot,180,0,
6902906_plot,186,0,
6902906_plot,54,0,
6902906_plot,63,0,
6902906_plot,47,0,
6902906_plot,84,0,
6902906_plot,210,0,
6902906_plot,155,0,
6902906_plot,125,0,
6902906_plot,219,0,
6902906_plot,36,0,
6902906_plot,198,0,
6902906_plot,11,0,
6902906_plot,56,0,
6902906_plot,107,0,
6902906_plot,137,0,
6902906_plot,7,0,
6902906_plot,149,0,
6902906_plot,6,0,
6902906_plot,95,0,
6902906_plot,34,0,
6902906_plot,29,0,
6902906_plot,42,0,
6902906_plot,40,0,
6902906_plot,55,0,
6902906_plot,73,0,
6902906_plot,140,0,
6902906_plot,53,0,
6902906_plot,79,0,
6902906_plot,80,0,
6902906_plot,41,0,
6902906_plot,59,0,
6902906_plot,50,0,
6902906_plot,85,0,
6902906_plot,201,0,
6902906_plot,89,0,
6902906_plot,78,0,
6902906_plot,15,0,
6902906_plot,110,0,
6902906_plot,192,0,
6902906_plot,119,0,
6902906_plot,37,0,
6902906_plot,104,0,
6902906_plot,146,0,
6902906_plot,122,0,
6902906_plot,82,0,
6902906_plot,46,0,
6902906_plot,131,0,
6902906_plot,27,0,
6902906_plot,39,0,
6902906_plot,38,0,
6902906_plot,195,0,
6902906_plot,70,0,
6902905_plot,151,0,
6902905_plot,37,0,
6902905_plot,153,0,
6902905_plot,23,0,
6902905_plot,7,0,
6902905_plot,396,0,
6902905_plot,309,1,
6902905_plot,35,0,
6902905_plot,26,0,
6902905_plot,149,0,
6902905_plot,164,0,
6902905_plot,44,0,
6902905_plot,18,0,
6902905_plot,161,0,
6902905_plot,9,0,
6902905_plot,283,0,
6902905_plot,14,0,
6902905_plot,43,0,
6902905_plot,272,1,
6902905_plot,184,1,
6902905_plot,25,0,
6902905_plot,47,0,
6902905_plot,15,0,
6902905_plot,144,0,
6902905_plot,8,0,
6902905_plot,159,0,
6902905_plot,285,3,
6902905_plot,150,0,
6902905_plot,33,0,
6902905_plot,32,0,
6902905_plot,4,0,
6902905_plot,157,2,
6902905_plot,41,0,
6902905_plot,173,0,
6902905_plot,158,0,
6902905_plot,282,0,
6902905_plot,36,0,
6902905_plot,38,0,
6902905_plot,22,0,
6902905_plot,117,0,
6902905_plot,175,0,
6902905_plot,16,0,
6902905_plot,147,0,
6902905_plot,169,0,
6902905_plot,146,0,
6902905_plot,393,1,
6902905_plot,148,0,
6902905_plot,27,0,
6902905_plot,13,0,
6902905_plot,167,0,
6902905_plot,21,2,
6902905_plot,398,1,
6902905_plot,154,0,
6902905_plot,24,0,
6902905_plot,17,0,
6902905_plot,172,0,
6902905_plot,174,0,
6902905_plot,20,0,
6902905_plot,45,0,
6902905_plot,12,0,
6902905_plot,28,0,
6902905_plot,394,2,
6902905_plot,162,0,
6902905_plot,6,0,
6902905_plot,46,0,
6902905_plot,276,1,
6902905_plot,143,0,
6902905_plot,55,0,
6902905_plot,213,1,
6902905_plot,34,0,
6902905_plot,407,2,
6902905_plot,48,0,
6902905_plot,30,0,
6902905_plot,5,0,
6902905_plot,260,1,
6902905_plot,156,0,
6902905_plot,163,0,
6902904_plot,143,3,
6902904_plot,121,1,
6902904_plot,217,2,
6902904_plot,205,0,
6902904_plot,23,0,
6902904_plot,25,0,
6902904_plot,161,1,
6902904_plot,59,2,
6902904_plot,29,1,
6902904_plot,163,0,
6902904_plot,172,2,
6902904_plot,72,0,
6902904_plot,33,2,
6902904_plot,166,2,
6902904_plot,69,0,
6902904_plot,49,1,
6902904_plot,156,2,
6902904_plot,36,3,
6902904_plot,176,1,
6902904_plot,47,2,
6902904_plot,171,1,
6902904_plot,239,0,
6902904_plot,138,1,
6902904_plot,201,2,
6902904_plot,28,1,
6902904_plot,226,2,
6902904_plot,240,2,
6902904_plot,73,2,
6902904_plot,210,0,
6902904_plot,58,2,
6902904_plot,64,2,
6902904_plot,55,2,
6902904_plot,11,2,
6902904_plot,8,2,
6902904_plot,65,2,
6902904_plot,70,2,
6902904_plot,122,1,
6902904_plot,63,2,
6902904_plot,116,3,
6902904_plot,129,2,
6902904_plot,192,2,
6902904_plot,124,1,
6902904_plot,155,0,
6902904_plot,187,2,
6902904_plot,127,0,
6902904_plot,178,0,
6902904_plot,76,0,
6902904_plot,162,2,
6902904_plot,56,3,
6902904_plot,17,0,
6902904_plot,175,0,
6902904_plot,225,0,
6902904_plot,35,0,
6902904_plot,204,0,
6902904_plot,32,0,
6902904_plot,140,2,
6902904_plot,39,2,
6902904_plot,41,2,
6902904_plot,131,1,
6902904_plot,233,2,
6902904_plot,184,2,
6902904_plot,180,1,
6902904_plot,71,2,
6902904_plot,147,0,
6902904_plot,234,0,
6902904_plot,66,2,
6902904_plot,40,0,
6902904_plot,42,0,
6902904_plot,43,0,
6902904_plot,177,2,
6902904_plot,136,1,
6902904_plot,146,0,
6902904_plot,30,2,
6902904_plot,196,0,
6902904_plot,53,2,
6902904_plot,50,1,
6902904_plot,57,2,
6902904_plot,34,0,
6902904_plot,48,1,
6902904_plot,38,2,
6902904_plot,179,2,
6902904_plot,169,2,
6902904_plot,60,0,
6902904_plot,189,0,
6902904_plot,15,0,
6902904_plot,190,0,
6902904_plot,183,2,
6902904_plot,235,0,
6902904_plot,165,0,
6902904_plot,51,0,
6902904_plot,46,2,
6902904_plot,181,1,
6902904_plot,31,1,
6902904_plot,37,0,
6902904_plot,9,2,
6902904_plot,170,2,
6902904_plot,125,1,
6902904_plot,238,0,
6902904_plot,16,0,
6902904_plot,119,2,
6902904_plot,10,3,
6902904_plot,197,2,
6902904_plot,52,2,
6902904_plot,44,2,
6902903_plot,101,0,
6902903_plot,115,0,
6902903_plot,90,0,
6902903_plot,112,0,
6902903_plot,126,0,
6902903_plot,82,0,
6902903_plot,111,0,
6902903_plot,85,0,
6902903_plot,118,0,
6902903_plot,93,0,
6902903_plot,80,0,
6902903_plot,124,0,
6902903_plot,95,0,
6902903_plot,113,0,
6902903_plot,116,0,
6902903_plot,123,0,
6902903_plot,109,0,
6902903_plot,97,0,
6902903_plot,120,0,
6902903_plot,110,0,
6902903_plot,122,0,
6902903_plot,20,0,
6902903_plot,94,0,
6902903_plot,119,0,
6902903_plot,121,0,
6902903_plot,117,0,
6902903_plot,79,0,
6902903_plot,125,0,
6902903_plot,18,2,
6902903_plot,92,0,
6902903_plot,83,0,
6902903_plot,128,0,
6902903_plot,127,0,
6902901_plot,67,2,
6902901_plot,20,2,
6902901_plot,13,2,
6902901_plot,14,2,
6902901_plot,5,2,
6902901_plot,57,2,
6902900_plot,41,2,
6902900_plot,51,0,
6902900_plot,35,0,
6902900_plot,36,0,
6902900_plot,47,0,
6902900_plot,37,2,
6902900_plot,39,2,
6902900_plot,38,2,
6902880_plot,89,0,
6902880_plot,114,0,
6902880_plot,113,0,
6902880_plot,11,0,
6902880_plot,131,0,
6902880_plot,19,0,
6902880_plot,100,0,
6902880_plot,98,0,
6902880_plot,16,0,
6902880_plot,5,0,
6902880_plot,144,0,
6902880_plot,20,0,
6902880_plot,124,0,
6902880_plot,21,0,
6902880_plot,3,0,
6902880_plot,104,0,
6902880_plot,99,0,
6902880_plot,14,0,
6902880_plot,108,0,
6902880_plot,137,0,
6902880_plot,94,0,
6902880_plot,139,0,
6902880_plot,121,0,
6902880_plot,134,0,
6902880_plot,2,0,
6902880_plot,15,0,
6902880_plot,6,0,
6902880_plot,109,0,
6902880_plot,115,0,
6902880_plot,12,0,
6902880_plot,129,0,
6902880_plot,9,0,
6902880_plot,8,0,
6902880_plot,119,0,
6902880_plot,127,0,
6902880_plot,103,0,
6902880_plot,17,0,
6902880_plot,138,0,
6902880_plot,105,0,
6902880_plot,128,0,
6902880_plot,97,0,
6902880_plot,120,0,
6902880_plot,96,0,
6902880_plot,111,0,
6902880_plot,132,0,
6902880_plot,122,0,
6902880_plot,116,0,
6902880_plot,140,0,
6902880_plot,123,0,
6902880_plot,4,0,
6902880_plot,125,0,
6902880_plot,141,0,
6902880_plot,13,0,
6902880_plot,133,0,
6902880_plot,107,0,
6902880_plot,117,0,
6902880_plot,95,0,
6902880_plot,118,0,
6902880_plot,110,2,
6902828_plot,194,1,
6902828_plot,281,0,
6902828_plot,288,0,
6902828_plot,302,0,
6902828_plot,149,2,
6902828_plot,158,0,
6902828_plot,224,4,
6902828_plot,290,0,
6902828_plot,341,0,
6902828_plot,167,0,
6902828_plot,239,0,
6902828_plot,161,0,
6902828_plot,234,0,
6902828_plot,195,1,
6902828_plot,233,2,
6902828_plot,344,0,
6902828_plot,197,1,
6902828_plot,287,2,
6902828_plot,269,0,
6902828_plot,146,0,
6902828_plot,284,0,
6902740_plot,155,0,
6902740_plot,265,0,
6902740_plot,79,0,
6902739_plot,201,0,
6902739_plot,269,2,
6902739_plot,68,0,
6902739_plot,169,0,
6902739_plot,85,0,
6902739_plot,76,0,
6902739_plot,210,0,
6902739_plot,91,0,
6902739_plot,150,0,
6902739_plot,52,0,
6902739_plot,164,0,
6902739_plot,82,0,
6902739_plot,42,0,
6902739_plot,37,0,
6902739_plot,67,0,
6902739_plot,232,1,
6902739_plot,56,0,
6902739_plot,21,0,
6902739_plot,216,2,
6902739_plot,177,0,
6902739_plot,162,0,
6902739_plot,163,0,
6902739_plot,43,0,
6902739_plot,63,0,
6902739_plot,55,0,
6902739_plot,12,0,
6902739_plot,100,0,
6902739_plot,47,0,
6902739_plot,87,0,
6902739_plot,65,0,
6902739_plot,62,0,
6902739_plot,74,0,
6902739_plot,88,0,
6902739_plot,80,0,
6902739_plot,86,0,
6902739_plot,206,0,
6902739_plot,78,0,
6902739_plot,255,2,
6902739_plot,147,0,
6902739_plot,39,0,
6902739_plot,79,0,
6902739_plot,217,0,
6902739_plot,236,1,
6902739_plot,178,0,
6902739_plot,233,0,
6902739_plot,45,0,
6902739_plot,75,0,
6902739_plot,20,0,
6902739_plot,237,1,
6902739_plot,108,0,
6902739_plot,97,0,
6902739_plot,238,1,
6902739_plot,248,1,
6902739_plot,77,0,
6902739_plot,71,0,
6902739_plot,27,0,
6902739_plot,260,2,
6902739_plot,89,0,
6902739_plot,200,0,
6902739_plot,165,0,
6902739_plot,173,0,
6902739_plot,93,0,
6902739_plot,174,0,
6902739_plot,72,0,
6902739_plot,175,0,
6902739_plot,46,0,
6902739_plot,22,0,
6902739_plot,176,0,
6902739_plot,199,0,
6902739_plot,180,0,
6902739_plot,26,0,
6902739_plot,28,0,
6902739_plot,84,0,
6902739_plot,70,0,
6902739_plot,69,0,
6902739_plot,81,0,
6902739_plot,66,0,
6902739_plot,51,0,
6902739_plot,61,0,
6902739_plot,105,0,
6902739_plot,298,0,
6902739_plot,41,0,
6902739_plot,185,0,
6902739_plot,44,0,
6902739_plot,220,0,
6902739_plot,225,2,
6902738_plot,33,0,
6902738_plot,56,0,
6902738_plot,51,0,
6902738_plot,67,0,
6902738_plot,29,0,
6902738_plot,48,0,
6902738_plot,14,0,
6902738_plot,16,0,
6902737_plot,134,2,
6902737_plot,213,2,
6902737_plot,226,2,
6902737_plot,109,0,
6902737_plot,188,0,
6902737_plot,208,1,
6902737_plot,179,2,
6902737_plot,113,2,
6902737_plot,117,1,
6902737_plot,209,1,
6902737_plot,132,0,
6902737_plot,119,1,
6902737_plot,142,0,
6902737_plot,160,0,
6902737_plot,199,0,
6902737_plot,131,2,
6902737_plot,218,2,
6902737_plot,136,2,
6902737_plot,120,1,
6902737_plot,220,0,
6902737_plot,116,1,
6902737_plot,121,1,
6902737_plot,111,0,
6902737_plot,145,2,
6902737_plot,96,0,
6902737_plot,92,1,
6902737_plot,140,1,
6902737_plot,187,1,
6902737_plot,146,0,
6902737_plot,200,2,
6902737_plot,137,1,
6902737_plot,186,1,
6902737_plot,127,0,
6902737_plot,196,1,
6902737_plot,141,0,
6902737_plot,135,0,
6902737_plot,125,2,
6902737_plot,130,0,
6902737_plot,118,1,
6902737_plot,110,1,
6902737_plot,114,0,
6902737_plot,221,0,
6902737_plot,197,1,
6902737_plot,240,1,
6902737_plot,90,2,
6902737_plot,91,0,
6902737_plot,129,0,
6902737_plot,181,2,
6902737_plot,89,0,
6902737_plot,152,2,
6902737_plot,234,0,
6902737_plot,128,0,
6902737_plot,147,2,
6902737_plot,138,1,
6902737_plot,211,2,
6902736_plot,77,0,
6902736_plot,87,0,
6902736_plot,97,0,
6902736_plot,89,0,
6902736_plot,84,0,
6902736_plot,96,0,
6902736_plot,93,0,
6902735_plot,150,0,
6902735_plot,84,0,
6902735_plot,45,0,
6902735_plot,69,0,
6902735_plot,282,0,
6902735_plot,59,0,
6902735_plot,270,1,
6902735_plot,240,0,
6902735_plot,71,0,
6902735_plot,114,0,
6902735_plot,312,1,
6902735_plot,35,0,
6902735_plot,34,0,
6902735_plot,259,2,
6902735_plot,68,0,
6902735_plot,252,2,
6902735_plot,204,0,
6902735_plot,79,0,
6902735_plot,249,1,
6902735_plot,267,2,
6902735_plot,229,0,
6902735_plot,62,0,
6902735_plot,76,0,
6902735_plot,362,0,
6902735_plot,72,0,
6902735_plot,185,0,
6902735_plot,67,0,
6902735_plot,77,0,
6902735_plot,27,0,
6902735_plot,228,2,
6902735_plot,51,0,
6902735_plot,257,0,
6902735_plot,46,0,
6902735_plot,56,0,
6902735_plot,39,0,
6902735_plot,224,2,
6902735_plot,222,0,
6902735_plot,83,0,
6902735_plot,241,2,
6902735_plot,61,0,
6902735_plot,115,0,
6902735_plot,258,1,
6902735_plot,239,1,
6902735_plot,192,0,
6902735_plot,108,0,
6902735_plot,263,0,
6902735_plot,60,0,
6902735_plot,86,0,
6902735_plot,40,0,
6902735_plot,24,0,
6902735_plot,48,0,
6902735_plot,73,0,
6902735_plot,81,0,
6902735_plot,262,1,
6902735_plot,57,0,
6902735_plot,47,0,
6902735_plot,238,2,
6902735_plot,314,2,
6902735_plot,91,0,
6902735_plot,248,2,
6902735_plot,178,0,
6902735_plot,106,2,
6902735_plot,85,0,
6902735_plot,334,0,
6902735_plot,49,0,
6902735_plot,250,1,
6902735_plot,203,0,
6902735_plot,55,0,
6902735_plot,70,0,
6902735_plot,75,0,
6902735_plot,78,0,
6902735_plot,95,0,
6902735_plot,63,0,
6902735_plot,92,0,
6902735_plot,277,0,
6902735_plot,97,0,
6902735_plot,256,2,
6902735_plot,74,0,
